"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-13","0.12","88","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-14","0.20",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-15","0.12","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-16","0.12","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-17","0.28","87","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-18","0.16","87",
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-19","0.59","87",
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-20","0.75","86","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-21","0.94","85","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-22","1.42","82","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-23","0.94",,"73"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-24","0.04","87","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-25","0.00","88",
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-26","0.04","87","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-27","0.00","89","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-28",,"89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-29","0.08","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-09-30","0.00","88",
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-01","0.47",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-02","0.00",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-03",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-04","0.00","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-05",,"89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-06",,"90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-07","0.01","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-08","0.00","89","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-09","2.87","88","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-10","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-11","0.71","87","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-12","0.04","87","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-13","0.75","86","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-14","2.20","85","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-15","0.67","85","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-16","0.35","87",
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-17","0.04","88","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-18","0.00","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-19",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-20",,"90",
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-21","0.39",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-22","0.20","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-23","0.12",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-24","0.00","90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-25",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-26",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-27","0.16","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-28","0.51",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-29","0.00","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-30",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-10-31",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-01",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-02",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-03",,"91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-04","0.00","93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-05",,"92","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-06",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-07","0.04","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-08","0.00","93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-09","0.16","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-10","0.00","93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-11",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-12","0.00","91","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-13","0.59","93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-14","0.28",,"77"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-15","0.00","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-16","0.20","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-17","0.24",,
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-18","2.60","90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-19","0.02","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-20","0.00","92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-21","0.08","92","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-22","0.00","91","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-23",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-24",,"91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-25",,"91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-26","0.02","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-27","0.00","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-28","0.01","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-29","0.00","91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-11-30",,"93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-01",,"92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-02",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-03","0.00","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-04","0.00",,
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-05","0.79","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-06","0.01",,
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-07","0.04","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-08","0.00","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-09","0.00","92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-10",,,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-11",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-12",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-13",,"89","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-14","0.00","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-15",,"90","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-16","0.31","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-17","0.16",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-18","0.28","92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-19","0.01","88",
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-20","0.00",,"73"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-21",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-22","0.00",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-23","0.01",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-24","0.00","91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-25",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-26",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-27",,"94","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-28",,,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-29",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-30",,"93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2020-12-31","0.04","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-01","0.20","88","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-02",,"90","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-03",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-04",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-05",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-06",,"89",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-07",,"86","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-08",,"90",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-09",,"90",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-10",,"90",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-11","0.02",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-12","0.08","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-13","0.51","84","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-14","2.17",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-15","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-16",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-17",,"90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-18",,"90","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-19",,"92","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-20",,"90","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-21",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-22",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-23",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-24",,"91","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-25",,"90","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-26",,"92","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-27",,"91","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-28",,"92","69"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-29",,"90","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-30",,"91","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-01-31",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-01",,,"77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-02",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-03",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-04",,"95","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-05",,"95","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-06",,"94","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-07",,"93","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-08",,"93","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-09",,"93","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-10",,"94","70"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-13",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-14",,"93","71"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-15",,"93","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-16",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-17",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-18","0.01","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-19","0.00","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-21",,,
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-22",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-23",,,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-24",,"94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-25",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-26",,"93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-27",,"94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-02-28",,"94","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-01",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-02",,"92","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-03",,"92","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-04",,,"70"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-05",,"96","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-06",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-07",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-08",,"95","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-09",,"93","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-10",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-11",,"92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-12",,"93","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-13",,"94","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-14",,"95","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-15",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-16",,"95","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-17",,"95","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-18",,"94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-19",,"93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-20",,"91","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-21",,"91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-22",,,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-23",,"94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-24",,"93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-25","0.00","94","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-26","0.47","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-27","0.00","93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-28","0.04","93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-29","0.00","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-30","0.91",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-03-31","0.00","97","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-01",,"92",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-02","0.00","94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-03",,"93","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-04",,"94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-05",,"96","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-06","0.00","97",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-07",,"95","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-08","0.00","94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-09","0.00","94",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-10","0.01","95","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-11","0.03","94",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-12","1.18","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-13","2.48","93","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-14","0.01",,"77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-15","0.00","93","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-16",,"92",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-17",,"93","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-18",,"93",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-19",,"92","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-20","0.02","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-21","0.00",,"77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-22",,"93","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-23",,"92","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-24",,"93","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-25",,"94","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-26",,"94","80"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-27","0.59","94","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-28","0.00","92","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-29","0.04","94","79"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-04-30","0.00",,
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-01","0.20","94","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-02","0.03","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-03","0.00","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-04","0.31","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-05","0.31","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-06","0.00",,"77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-07","0.00","93",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-08","1.26","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-09","0.20","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-10","0.98","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-11","0.43","92",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-12","6.14","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-13","0.94","88",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-14","2.28","88","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-15","2.48","84","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-16","2.76",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-17","0.12",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-18","0.35","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-19","0.35","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-20","1.10",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-21","0.20","91","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-22","0.91","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-23","3.03",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-24","0.04",,"78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-25","0.00","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-26","4.69","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-27","1.18","85","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-28","0.24",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-29","0.02","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-30","0.12","91","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-05-31","0.02","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-01","0.20","91","73"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-02","0.00","92","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-03","0.02","92","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-04","0.39","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-05","0.02","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-06","0.04",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-07","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-08","0.04","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-09","0.04","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-10","0.00","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-11","0.08","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-12","0.02","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-13","0.59","85",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-14","1.26",,"73"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-15","0.12","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-16","0.04","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-17","0.24","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-18","0.20","89","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-19","0.02","89","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-20","0.00","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-21","0.02","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-22","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-23","0.47","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-24","0.02","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-25","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-26",,"91",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-27","0.08","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-28","0.00","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-29",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-06-30",,"90","78"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-01",,"90",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-02",,"90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-03",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-04","0.12","90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-05","0.08","92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-06","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-07",,"93",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-08",,"90","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-09","0.20","91",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-10","4.29","89","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-11","0.47",,"72"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-12","0.28",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-13","0.08","87","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-14","0.00","89","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-15","0.28",,"77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-16","0.67","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-17","0.28",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-18","0.08","92","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-19","0.01",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-20","0.00","89","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-21",,"88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-22","0.00","88","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-23","0.31","89",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-24","1.93","86","72"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-25","0.47","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-26","0.12","86","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-27","0.00","88","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-28","0.02","88",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-29","0.31","88","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-30","0.00","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-07-31","0.04","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-01","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-02","0.00",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-03","0.08","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-04","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-05","0.12","90",
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-06","0.47","88","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-07","0.94","89","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-08","0.16",,"76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-09","0.04",,"75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-10","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-11","0.00","91","77"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-12","0.12",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-13","0.04","90","75"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-14","0.00","89","74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-15","0.00","90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-16",,"89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-17",,"90","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-18","0.00","89","76"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-19","0.16",,"74"
"IN010100400","THIRUVANANTHAPURAM, IN","2021-08-20","0.00","89","76"
